Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
13-07-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.2,21,142,360
17-07-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.5,21.2,129,324
24-07-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.7,20.7,59,353
27-07-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.7,20,52,336
31-07-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.8,20.1,88,206
08-03-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.9,20.8,68,181
08-07-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.1,20.9,58,252
14-08-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.9,20.8,46,209
17-08-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,4.5,18.5,31,153
21-08-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,4.4,14.5,39,89
24-08-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,3.9,12.6,41,215
28-08-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.2,20.1,53,155
31-08-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.3,19.7,48,137
09-04-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.4,19,33,155
09-07-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,4.9,19,38,262
09-11-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.3,19.2,70,232
14-09-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.7,20.3,65,335
18-09-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.3,21.2,58,256
21-09-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5,18.1,71,277
25-09-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.9,21.2,60,284
28-09-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.2,20.1,34,167
10-02-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.9,22.9,52,209
10-05-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.1,20.7,71,222
10-09-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.1,21.4,108,271
10-12-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.6,21.6,92,510
16-10-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.6,20.7,95,330
19-10-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.7,21.3,101,386
23-10-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.1,20.6,67,262
26-10-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.5,21.7,58,252
30-10-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.7,21.5,62,239
11-02-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.5,21.2,136,327
11-06-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.5,20.8,115,319
11-09-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.8,20.8,92,326
13-11-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6,22.3,105,301
16-11-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.3,21.7,156,359
20-11-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.3,20.8,147,354
23-11-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.8,22,207,425
27-11-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.7,22.3,158,397
30-11-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7,23.5,76,287
12-04-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.7,19.8,58,259
12-07-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.3,22.8,93,306
12-11-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.2,29.1,42,249
14-12-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,4.7,22,188,400
18-12-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.4,22.4,153,393
21-12-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.7,25.1,167,382
25-12-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.7,24.1,116,277
28-12-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.1,24.2,137,373
01-04-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,8.9,20.1,123,484
01-07-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,9.3,19.9,158,575
01-11-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,8.8,21.4,80,253
14-01-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,9.1,21,97,288
18-01-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,8.8,19.1,79,282
21-01-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,9.5,20.9,60,259
25-01-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,7.6,19.9,80,256
28-01-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.8,18.4,151,283
02-01-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.5,19.1,149,349
02-04-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.8,18.9,168,385
02-08-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,8.2,21.4,108,399
02-11-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,7.8,21,182,516
15-02-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,8,21.1,158,562
18-02-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,8.1,21.9,81,439
22-02-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,7.4,22.1,132,329
25-02-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,7.5,22,190,397
03-01-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,7.1,21.5,99,369
03-04-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.4,21.1,92,357
03-08-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,7.2,21,206,668
03-11-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.6,20.2,72,267
15-03-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.2,20.2,NA,NA
18-03-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,7,21.1,171,373
22-03-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.9,21.1,79,255
25-03-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.5,21,138,542
29-03-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,7.2,21.6,92,254
04-01-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.8,21.4,93,301
04-05-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,7.2,21.5,199,408
04-08-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.8,19.8,161,364
04-12-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,7.7,21.5,70,242
15-04-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,7.3,21.3,158,587
19-04-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,7.8,22.1,133,622
22-04-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,9,20.3,277,607
26-04-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,7.6,19.9,142,564
29-04-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,8.7,21.9,104,410
05-03-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,8.6,22.5,242,471
05-06-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,8.1,22.7,172,413
05-10-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,8.3,20.9,490,NA
13-05-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,7.4,22.8,123,481
17-05-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,8.8,22.8,183,287
20-05-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,7.4,22.4,238,529
24-05-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,8.3,22.5,153,640
27-05-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,8.8,21.2,84,552
31-05-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,8.7,21.4,169,549
06-03-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,8.4,21.2,115,456
06-07-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,9.3,22.2,224,504
06-10-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,8.7,22.1,248,483
14-06-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,8.1,21.5,141,497
17-06-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,8.4,22.7,135,594
21-06-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,9.2,22.9,219,501
24-06-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,8,22,150,430
28-06-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,8.6,25.6,95,293
07-01-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.4,21,82,286
07-05-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.8,21.2,76,350
07-08-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,5.1,20.1,92,472
07-12-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.7,20.1,122,458
15-07-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,7.4,20.7,130,579
19-07-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.2,20.1,175,386
22-07-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.1,20.6,110,303
26-07-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6,20.5,48,271
29-07-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,4.8,17.5,39,63
08-02-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,5.8,20.3,22,75
08-05-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6,20.5,29,298
08-09-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,4.7,17.3,72,257
08-12-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.2,19.1,117,302
16-08-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,5.7,19,47,128
19-08-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,5,18.7,20,102
23-08-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,5,19,42,85
26-08-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,5.3,19.2,60,253
30-08-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,5.5,19.1,114,307
09-02-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,5.8,21.1,155,367
09-06-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,5.3,18.9,40,207
09-09-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,5.2,20.3,66,178
13-09-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,7.1,22.1,41,161
16-09-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.1,21.8,70,356
20-09-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,5.6,21.6,59,251
23-09-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.3,21.5,106,311
27-09-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.4,21.4,35,90
30-09-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.3,20.8,46,148
10-07-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,5.3,20.3,47,238
10-11-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.5,21.7,62,256
14-10-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.8,20.7,121,322
18-10-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,7.7,21.3,71,273
21-10-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,12.6,24.1,137,360
25-10-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,7,21.1,108,288
28-10-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,7.3,22.4,72,270
11-01-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,7,23,66,241
11-04-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,5.5,20.8,71,205
11-08-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.8,22,134,312
11-11-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.3,21.8,89,282
15-11-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.7,22.1,124,289
18-11-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.9,21.5,115,375
22-11-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.4,21.6,171,365
25-11-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.5,21.1,181,375
29-11-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.4,21.8,92,327
12-02-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,10,27.4,79,297
12-06-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,7.4,22.1,46,164
12-09-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,5.7,23.7,54,151
13-12-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,8.3,24.5,112,288
16-12-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.3,21.9,129,318
20-12-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.7,24.7,142,473
23-12-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,6.6,23.7,119,348
27-12-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,9.8,32.9,78,200
30-12-2006,Rajasthan,Jodhpur,DIC,Industrial Areas,9.3,27.9,92,238
01-03-2006,Rajasthan,Jodhpur,HB,Residential and others,9.8,19.9,139,461
01-06-2006,Rajasthan,Jodhpur,HB,Residential and others,8.5,17.8,107,423
01-10-2006,Rajasthan,Jodhpur,HB,Residential and others,9.4,19.7,76,247
13-01-2006,Rajasthan,Jodhpur,HB,Residential and others,8.9,20.1,103,280
17-01-2006,Rajasthan,Jodhpur,HB,Residential and others,9.4,21.1,124,695
20-01-2006,Rajasthan,Jodhpur,HB,Residential and others,8.8,19.5,77,358
24-01-2006,Rajasthan,Jodhpur,HB,Residential and others,6.4,17.6,105,319
27-01-2006,Rajasthan,Jodhpur,HB,Residential and others,6.5,18.4,114,298
31-01-2006,Rajasthan,Jodhpur,HB,Residential and others,5.8,20.8,171,397
02-03-2006,Rajasthan,Jodhpur,HB,Residential and others,5.8,20.2,154,368
02-07-2006,Rajasthan,Jodhpur,HB,Residential and others,7.2,19.9,141,463
02-10-2006,Rajasthan,Jodhpur,HB,Residential and others,5.9,19.2,145,458
14-02-2006,Rajasthan,Jodhpur,HB,Residential and others,5.5,17.2,198,734
17-02-2006,Rajasthan,Jodhpur,HB,Residential and others,5.4,17.5,137,602
21-02-2006,Rajasthan,Jodhpur,HB,Residential and others,5.2,18.6,98,348
24-02-2006,Rajasthan,Jodhpur,HB,Residential and others,5.4,18.2,135,353
28-02-2006,Rajasthan,Jodhpur,HB,Residential and others,5.1,18.8,130,541
03-03-2006,Rajasthan,Jodhpur,HB,Residential and others,5.2,18.6,126,484
03-07-2006,Rajasthan,Jodhpur,HB,Residential and others,5.3,18.8,119,417
03-10-2006,Rajasthan,Jodhpur,HB,Residential and others,5,18.5,58,352
14-03-2006,Rajasthan,Jodhpur,HB,Residential and others,5.2,18.9,NA,NA
17-03-2006,Rajasthan,Jodhpur,HB,Residential and others,5.3,19,115,302
21-03-2006,Rajasthan,Jodhpur,HB,Residential and others,6.5,17.4,79,275
24-03-2006,Rajasthan,Jodhpur,HB,Residential and others,5.8,19,158,756
28-03-2006,Rajasthan,Jodhpur,HB,Residential and others,5.7,20,101,428
31-03-2006,Rajasthan,Jodhpur,HB,Residential and others,5.4,20,156,486
04-04-2006,Rajasthan,Jodhpur,HB,Residential and others,6.4,20.2,121,313
04-07-2006,Rajasthan,Jodhpur,HB,Residential and others,6.1,20.4,128,329
04-11-2006,Rajasthan,Jodhpur,HB,Residential and others,6.9,20.9,160,412
14-04-2006,Rajasthan,Jodhpur,HB,Residential and others,6.6,21,135,399
18-04-2006,Rajasthan,Jodhpur,HB,Residential and others,6.4,20.6,105,442
21-04-2006,Rajasthan,Jodhpur,HB,Residential and others,7.6,20.6,169,588
24-04-2006,Rajasthan,Jodhpur,HB,Residential and others,8,20.3,157,602
28-04-2006,Rajasthan,Jodhpur,HB,Residential and others,8.1,21.6,92,367
05-02-2006,Rajasthan,Jodhpur,HB,Residential and others,7.5,21.8,83,282
05-05-2006,Rajasthan,Jodhpur,HB,Residential and others,7.6,21.9,171,398
05-09-2006,Rajasthan,Jodhpur,HB,Residential and others,7.6,21.6,321,714
05-12-2006,Rajasthan,Jodhpur,HB,Residential and others,6.7,21.9,168,733
16-05-2006,Rajasthan,Jodhpur,HB,Residential and others,8.8,20.6,95,308
19-05-2006,Rajasthan,Jodhpur,HB,Residential and others,6.8,20.9,307,522
23-05-2006,Rajasthan,Jodhpur,HB,Residential and others,8.4,22.1,145,754
26-05-2006,Rajasthan,Jodhpur,HB,Residential and others,6.4,21.4,119,503
30-05-2006,Rajasthan,Jodhpur,HB,Residential and others,6.3,20.2,159,716
06-02-2006,Rajasthan,Jodhpur,HB,Residential and others,5.9,20.3,77,331
06-06-2006,Rajasthan,Jodhpur,HB,Residential and others,8.8,21.7,332,650
06-09-2006,Rajasthan,Jodhpur,HB,Residential and others,8,21.4,116,314
13-06-2006,Rajasthan,Jodhpur,HB,Residential and others,8.9,21.9,239,885
16-06-2006,Rajasthan,Jodhpur,HB,Residential and others,7,20.3,536,NA
20-06-2006,Rajasthan,Jodhpur,HB,Residential and others,6.5,20.5,199,800
23-06-2006,Rajasthan,Jodhpur,HB,Residential and others,5.3,20.2,138,489
26-06-2006,Rajasthan,Jodhpur,HB,Residential and others,6.8,21.9,75,275
27-06-2006,Rajasthan,Jodhpur,HB,Residential and others,5.1,19.4,121,401
30-06-2006,Rajasthan,Jodhpur,HB,Residential and others,6.4,20.8,115,288
07-04-2006,Rajasthan,Jodhpur,HB,Residential and others,7.1,20.3,109,460
07-07-2006,Rajasthan,Jodhpur,HB,Residential and others,3.3,16.9,96,521
07-11-2006,Rajasthan,Jodhpur,HB,Residential and others,3.7,19.6,158,515
14-07-2006,Rajasthan,Jodhpur,HB,Residential and others,4.1,19,176,585
18-07-2006,Rajasthan,Jodhpur,HB,Residential and others,5.5,19.3,159,352
21-07-2006,Rajasthan,Jodhpur,HB,Residential and others,5.2,19.4,95,271
25-07-2006,Rajasthan,Jodhpur,HB,Residential and others,5.2,17.7,54,220
29-07-2006,Rajasthan,Jodhpur,HB,Residential and others,4.6,16.8,48,119
08-01-2006,Rajasthan,Jodhpur,HB,Residential and others,5.5,18.9,19,65
08-04-2006,Rajasthan,Jodhpur,HB,Residential and others,5.9,19.8,39,104
08-08-2006,Rajasthan,Jodhpur,HB,Residential and others,4.7,17.3,64,218
08-11-2006,Rajasthan,Jodhpur,HB,Residential and others,5.5,19.2,93,293
15-08-2006,Rajasthan,Jodhpur,HB,Residential and others,4.9,18.1,49,123
18-08-2006,Rajasthan,Jodhpur,HB,Residential and others,5.3,19,45,115
22-08-2006,Rajasthan,Jodhpur,HB,Residential and others,4.4,13.2,30,59
25-08-2006,Rajasthan,Jodhpur,HB,Residential and others,4.1,14,38,92
29-08-2006,Rajasthan,Jodhpur,HB,Residential and others,4.6,17.4,74,267
09-01-2006,Rajasthan,Jodhpur,HB,Residential and others,4.7,17,94,297
09-05-2006,Rajasthan,Jodhpur,HB,Residential and others,5.2,19.4,46,226
09-08-2006,Rajasthan,Jodhpur,HB,Residential and others,4.7,19,32,233
09-12-2006,Rajasthan,Jodhpur,HB,Residential and others,4.9,20.3,41,247
19-09-2006,Rajasthan,Jodhpur,HB,Residential and others,4.8,18.6,89,281
26-09-2006,Rajasthan,Jodhpur,HB,Residential and others,5.6,20.4,42,211
29-09-2006,Rajasthan,Jodhpur,HB,Residential and others,5.4,19.8,54,132
10-03-2006,Rajasthan,Jodhpur,HB,Residential and others,5.2,20.5,53,207
10-04-2006,Rajasthan,Jodhpur,HB,Residential and others,5.7,19.8,87,256
10-06-2006,Rajasthan,Jodhpur,HB,Residential and others,6,20.4,44,172
10-10-2006,Rajasthan,Jodhpur,HB,Residential and others,5.4,19.9,70,266
13-10-2006,Rajasthan,Jodhpur,HB,Residential and others,5.5,20.1,90,265
17-10-2006,Rajasthan,Jodhpur,HB,Residential and others,5.5,21,74,302
20-10-2006,Rajasthan,Jodhpur,HB,Residential and others,10.6,23.5,97,341
24-10-2006,Rajasthan,Jodhpur,HB,Residential and others,6.5,20.5,84,263
27-10-2006,Rajasthan,Jodhpur,HB,Residential and others,5.5,18.8,69,249
31-10-2006,Rajasthan,Jodhpur,HB,Residential and others,5.7,20.5,117,315
11-03-2006,Rajasthan,Jodhpur,HB,Residential and others,5.9,21.4,68,267
11-07-2006,Rajasthan,Jodhpur,HB,Residential and others,5.9,21.1,113,308
11-10-2006,Rajasthan,Jodhpur,HB,Residential and others,6.4,21.4,120,352
14-11-2006,Rajasthan,Jodhpur,HB,Residential and others,6.8,19.6,118,274
17-11-2006,Rajasthan,Jodhpur,HB,Residential and others,5.9,21.5,105,309
21-11-2006,Rajasthan,Jodhpur,HB,Residential and others,5.5,20.5,140,357
24-11-2006,Rajasthan,Jodhpur,HB,Residential and others,6.1,21.2,115,295
28-11-2006,Rajasthan,Jodhpur,HB,Residential and others,6,20.4,98,431
12-01-2006,Rajasthan,Jodhpur,HB,Residential and others,6.2,21.1,86,299
12-05-2006,Rajasthan,Jodhpur,HB,Residential and others,5.3,17.3,35,202
12-08-2006,Rajasthan,Jodhpur,HB,Residential and others,5.5,18.9,62,206
12-12-2006,Rajasthan,Jodhpur,HB,Residential and others,4.8,18.1,93,298
15-12-2006,Rajasthan,Jodhpur,HB,Residential and others,4.6,17.6,99,263
19-12-2006,Rajasthan,Jodhpur,HB,Residential and others,4.5,16.9,100,244
22-12-2006,Rajasthan,Jodhpur,HB,Residential and others,4.7,18.1,112,325
26-12-2006,Rajasthan,Jodhpur,HB,Residential and others,4.8,18,184,442
29-12-2006,Rajasthan,Jodhpur,HB,Residential and others,5.1,18.8,143,426
01-03-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,7.6,19.5,122,343
01-06-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,8.6,18.4,129,272
01-10-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,8,20.1,58,312
13-01-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,8.8,20.3,117,447
17-01-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,8.7,21.4,133,538
20-01-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,9.5,19,78,458
24-01-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.9,18.7,127,298
27-01-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,7.1,18.1,100,297
31-01-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6.5,21,206,544
02-03-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6.6,18.8,131,327
02-07-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,7.4,21,95,263
02-10-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6.8,19.6,213,364
14-02-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6.1,18.6,178,356
17-02-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,17.5,85,247
21-02-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6.3,18.6,163,319
24-02-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.9,19.8,143,312
28-02-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.5,19,71,332
03-03-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.8,19.4,125,689
03-07-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.5,19.8,142,330
03-10-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.9,19.9,82,244
14-03-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6.1,19.5,120,281
17-03-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.4,19.8,116,302
21-03-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6,20.5,56,396
24-03-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.8,19.8,156,576
28-03-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6.5,20.2,162,316
31-03-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6,20.8,68,255
04-04-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,9.8,20.7,102,304
04-07-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,9.2,22.2,73,222
04-11-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,9.2,21,121,414
14-04-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,7.2,20.6,146,413
21-04-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,8.1,20.5,214,434
25-04-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,8.4,20.5,80,294
28-04-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,7.8,22.6,115,437
05-02-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,7,21.6,139,365
05-05-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,7.9,21.9,157,356
05-12-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6.8,22.5,126,333
16-05-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,8.7,20.9,85,409
19-05-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,8.1,20.8,161,643
23-05-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,8,21.5,72,294
26-05-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,7.5,21.7,174,586
06-02-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,7.9,21.3,73,458
06-06-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,8.4,21.5,179,374
06-09-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,8.7,21.6,74,299
13-06-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,9.2,21.5,611,1099
16-06-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,7,20.9,533,NA
20-06-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,7.1,21.5,231,651
23-06-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6.3,21.1,175,355
27-06-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.9,19.4,131,422
30-06-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6.7,19.9,107,253
07-04-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,7.7,20.8,90,415
07-07-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,4.8,18.9,73,392
07-11-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5,20,109,428
14-07-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,4.9,19,157,377
18-07-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.9,18.7,159,336
21-07-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.7,19.5,168,221
25-07-2006,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.5,18.6,52,460
