Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
11-05-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.7,44.2,177,301
11-09-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.7,42,277,529
11-12-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.2,31.5,88,203
16-11-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.5,39,159,365
23-11-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.5,37,445,563
26-11-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.8,43.8,259,475
30-11-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5,35,145,316
12-03-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.3,30.5,299,571
12-07-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.7,36.2,169,361
12-10-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.2,33.8,287,427
14-12-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.5,35.8,191,426
17-12-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.2,34.3,107,275
21-12-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.3,36.2,176,397
24-12-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5,28.8,222,538
28-12-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5,26.8,254,507
31-12-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.3,33.5,416,730
01-01-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.7,25,177,400
01-05-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.5,25,197,441
01-08-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.7,25.4,189,473
01-12-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.5,23.5,99,344
15-01-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7,24.6,209,454
19-01-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.7,25.2,136,411
22-01-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.6,24.8,130,398
26-01-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,8.5,25.3,237,488
29-01-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.1,25.8,188,481
02-02-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.8,25.5,269,536
02-05-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.9,23.9,106,359
02-09-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7,25.2,228,456
16-02-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.1,24.7,197,456
19-02-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.6,24.5,234,505
23-02-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.8,23.7,105,365
26-02-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.1,23.9,59,318
03-02-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.6,23.8,59,308
03-05-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.9,24.6,115,366
03-09-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.3,24.7,77,330
03-12-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.6,20.6,91,367
16-03-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.4,22.6,149,383
19-03-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.2,22.3,298,621
23-03-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.4,22.2,217,461
26-03-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.5,22.9,227,501
30-03-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.9,24.1,164,456
04-02-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6,23.3,206,447
25-05-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.8,23.7,194,433
28-05-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.1,24.3,178,424
06-01-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.4,22.9,181,443
06-04-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.9,23.6,206,487
06-08-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.4,23.2,176,442
06-11-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.3,23.1,178,458
15-06-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.1,22.5,307,715
18-06-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.7,23.5,240,515
22-06-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.4,24.1,199,458
25-06-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.9,22.6,257,543
29-06-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.7,22.5,251,519
07-02-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.9,23,156,500
07-06-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.1,24.4,162,353
07-09-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.9,22.3,147,473
13-07-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.6,57.7,228,366
16-07-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.4,20.6,96,205
20-07-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.7,24.1,115,167
27-07-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.1,22,129,211
30-07-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.1,21.1,87,174
08-03-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.6,22.3,181,306
08-06-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.6,23.4,161,381
08-10-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.5,22.5,92,328
13-08-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.7,23.4,92,340
17-08-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.6,22.5,104,359
20-08-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.7,23.7,107,345
24-08-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.1,21.9,143,390
27-08-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.3,21.2,51,186
31-08-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.2,21,97,204
09-03-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,NA,NA,93,232
09-10-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.6,22.8,134,372
14-09-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.5,21.1,111,327
17-09-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6,22.5,102,331
21-09-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.1,22.9,150,390
24-09-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.4,22.1,75,305
28-09-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.7,22.6,160,424
10-01-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.1,24.2,142,371
10-05-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.3,23.8,143,393
10-08-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.9,24.2,126,369
10-12-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.2,24.4,146,408
15-10-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.5,25.2,159,424
19-10-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.7,22.4,108,360
22-10-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.1,24.3,192,469
26-10-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.9,23.8,147,418
29-10-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.1,24.1,203,473
11-02-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.8,22.8,137,393
11-05-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.9,22.7,176,425
11-09-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.1,23.3,173,457
11-12-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6,23.3,203,443
16-11-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.8,22.7,160,408
19-11-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.1,24,265,488
23-11-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6,23,145,388
26-11-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.1,23.4,249,486
30-11-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6,22.7,241,505
12-03-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.2,24.2,237,495
12-07-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.7,24.5,183,419
12-10-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.6,24.6,209,483
14-12-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.7,23.7,112,366
17-12-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.4,24,175,407
24-12-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.9,26.4,149,402
28-12-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.6,23.7,145,382
31-12-2009,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.5,25.5,151,388
01-03-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6.5,24.6,158,360
01-07-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,7.4,25.1,109,418
01-10-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6.4,24.6,79,274
14-01-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6,23.2,104,179
17-01-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6.4,24.2,108,186
21-01-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,7,25.2,153,322
24-01-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,7.5,24.3,147,323
28-01-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.9,22.3,97,323
31-01-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,7.4,25.2,153,436
02-04-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6.8,24.9,102,232
02-07-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.9,23.2,47,231
02-11-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6.8,24.5,125,335
14-02-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,8.1,25.7,174,361
18-02-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,8,26.5,68,343
21-02-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6,24,52,434
25-02-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.5,23.4,104,336
28-02-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.7,23.5,86,203
03-04-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.6,25.8,145,345
03-07-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6.1,24.3,128,325
14-03-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.6,22.9,78,257
18-03-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.9,22.4,97,426
21-03-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.9,23.6,132,508
25-03-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.5,24.4,123,324
28-03-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.4,22.8,122,254
04-01-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.6,21.9,120,640
04-04-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.5,21.7,121,522
04-11-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.5,22.7,78,228
15-04-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.6,23.8,138,331
18-04-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6,23.4,137,316
25-04-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.9,24.8,138,441
29-04-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.8,23.6,117,300
05-02-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.7,23.5,109,385
05-06-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.4,22.9,169,389
05-09-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.1,20.5,221,500
13-05-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.4,21.2,80,326
16-05-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.3,23.1,135,527
20-05-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.2,23.1,85,345
23-05-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.4,22.4,86,320
27-05-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6,24,226,469
30-05-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6.1,23,175,414
06-03-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6,22.3,100,468
06-06-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.7,22.7,168,710
06-10-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6.1,23.2,141,387
13-06-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.7,23.2,99,302
17-06-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.9,23.2,135,296
20-06-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6.2,25.5,172,406
24-06-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.9,22.8,148,548
27-06-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.9,23.2,129,330
07-01-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.8,24.2,169,415
07-04-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.8,22.7,178,410
07-08-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.7,23.3,84,266
07-11-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.4,23.4,49,244
15-07-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6.1,24.1,111,465
18-07-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.7,21.7,116,396
22-07-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.6,22.3,155,294
25-07-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5,20,44,111
29-07-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5,19.8,61,178
08-01-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.6,22,45,185
08-05-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.5,51.9,55,378
08-08-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.8,22.8,112,334
08-12-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.9,23.8,138,320
19-08-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.8,22.1,81,169
22-08-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.4,20.1,52,147
26-08-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.5,22.2,95,320
29-08-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.5,22,63,273
09-02-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.8,22.6,152,317
09-05-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.8,21.6,161,338
09-09-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.2,21.2,63,129
09-12-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.4,21.5,47,205
16-09-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,4.9,20.8,43,200
19-09-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.1,20.2,66,237
23-09-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6.4,24.7,149,302
26-09-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6,23.6,144,295
30-09-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.8,22.7,102,368
10-07-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.6,21.3,83,370
10-10-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6,22.5,113,419
14-10-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6,22.3,121,279
17-10-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6.9,28.1,135,313
21-10-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.6,23,104,274
24-10-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.8,22.8,86,390
28-10-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6.4,25.3,104,434
31-10-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6.5,24.2,141,421
11-04-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.7,23.2,116,277
11-07-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6.2,24.3,136,290
11-11-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6,22.6,88,252
14-11-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.3,23,57,294
18-11-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6,23.1,90,375
21-11-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6,22.6,89,310
25-11-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.5,22.3,121,272
28-11-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6,23.2,136,284
12-02-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6,67.8,119,330
12-05-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6,24,105,282
12-09-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6.7,24.9,175,554
12-12-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6.7,23.4,183,404
16-12-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6,23.2,116,275
19-12-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6.5,23.6,144,340
23-12-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,5.7,22.6,85,246
26-12-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6,23.9,88,287
30-12-2009,Rajasthan,Jodhpur,DIC,Industrial Areas,6.3,25.2,131,486
01-02-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,4.9,21,93,269
01-06-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,4.9,20.5,118,370
01-09-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5,21.1,105,461
13-01-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,21.1,87,224
16-01-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.3,21.5,97,178
20-01-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.3,21,119,272
23-01-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,20.9,93,260
27-01-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5,20.2,93,388
30-01-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5,20.8,95,448
02-03-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.2,20.8,109,252
02-06-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.3,20.6,76,272
02-10-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,20.3,184,330
13-02-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.2,20.9,121,262
17-02-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,20.7,67,268
20-02-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5,21.7,87,445
24-02-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5,21.9,79,194
27-02-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.5,22.6,78,223
03-03-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,4.8,21.6,219,414
03-06-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,4.9,22.9,150,356
03-10-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.5,24.3,55,263
13-03-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5,21.4,62,269
17-03-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,6.5,24.5,311,650
29-05-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5,20.7,146,371
06-02-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5,20.7,178,519
06-05-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5,20.4,125,634
06-09-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.9,22.8,89,412
06-12-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5,20.4,82,365
16-06-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,4.7,19,134,379
19-06-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,4.9,20,264,606
23-06-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5,20.6,71,327
26-06-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,4.9,20,130,519
30-06-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,4.8,19.8,148,331
07-03-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5,19.8,151,339
07-07-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,20.7,119,302
07-10-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5,20.5,61,249
14-07-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,19.9,178,474
17-07-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,4.7,18.8,54,245
21-07-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,20.6,102,275
24-07-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,4.8,19.6,88,193
28-07-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.3,20.2,78,294
31-07-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5,19.7,57,198
08-04-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,20.1,51,170
08-07-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,4.9,20.3,74,308
08-11-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,4.9,19.7,132,299
14-08-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5,20.1,153,350
18-08-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,4.9,19.2,46,208
21-08-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5,19.7,56,191
25-08-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,4.9,19.9,113,432
28-08-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,4.9,19.3,84,339
09-01-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,4.9,19.7,97,230
09-04-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,19.3,95,199
09-08-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,20,49,233
09-11-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5,19.6,47,204
15-09-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,4.7,19.7,42,176
18-09-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5,19.7,121,268
22-09-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,20.2,94,247
25-09-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5,19.6,118,246
29-09-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5,19.8,109,534
10-02-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,20.7,87,334
10-09-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,4.8,19,73,462
13-10-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,4.9,47.4,114,261
16-10-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.4,21.9,87,199
20-10-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5,19.9,102,287
23-10-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.4,21.3,106,420
27-10-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.5,21.6,120,437
30-10-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.5,20.7,98,376
11-03-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.2,20.9,97,229
11-06-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.2,20,88,210
11-10-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,19.8,144,411
13-11-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5,20.3,30,275
17-11-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,21,109,443
20-11-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.2,21.2,96,281
24-11-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.2,20.7,89,237
27-11-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.2,19.9,99,243
12-01-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.3,20.5,111,324
12-04-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.4,21.1,88,260
12-08-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,19.7,83,408
12-11-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.3,20.6,110,326
15-12-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.2,20.4,101,257
18-12-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,20.2,130,271
22-12-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.3,20.4,115,287
25-12-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,20.5,81,312
29-12-2009,Rajasthan,Jodhpur,Housing Board,Residential and others,5.3,21,142,426
01-02-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.5,21.2,181,469
01-06-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,21.1,103,394
01-08-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.8,22,185,466
01-09-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,21.1,159,408
13-01-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,21.6,151,416
16-01-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.6,21.9,169,435
20-01-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,21.4,240,534
23-01-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,21.4,159,471
27-01-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,22.4,189,471
30-01-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.6,21.8,228,485
02-03-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,21,113,356
02-06-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,20.7,147,407
02-10-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,21,92,347
13-02-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,21.1,113,375
17-02-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,21,252,545
