Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
02-12-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.5,22.3,127,475
15-02-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.7,24.1,105,346
19-02-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.2,22.9,116,361
22-02-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.1,23.7,72,306
26-02-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.7,23.7,107,362
03-01-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.2,23.6,166,348
03-05-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.8,24.1,90,264
03-08-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.9,22.9,105,315
03-12-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.5,21,351,670
15-03-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.4,21,71,226
19-03-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,4.7,22,119,360
22-03-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.5,23.4,35,332
26-03-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.5,20.9,81,330
29-03-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.2,22.3,123,379
04-02-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.9,23.4,207,490
04-05-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.8,24.6,175,499
04-09-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.9,24.7,213,530
04-12-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.1,23,110,365
16-04-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.2,22.8,194,435
19-04-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.6,23.5,92,213
23-04-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.3,23.2,79,530
26-04-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.6,23.1,161,477
05-03-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.6,23.1,61,193
05-07-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.9,24.6,165,403
05-10-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.3,23.2,130,410
14-05-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.5,23.3,108,319
17-05-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.9,21.7,358,611
21-05-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.5,24,194,472
24-05-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.3,23.2,231,492
28-05-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.9,24.1,166,434
31-05-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6,23.6,126,380
06-04-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.5,22.9,113,288
06-07-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.6,23.7,141,383
14-06-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.7,23.9,145,392
18-06-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,4.8,22.1,112,338
21-06-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.2,21.3,46,223
25-06-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.9,22.7,87,329
28-06-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6,22.8,110,281
07-02-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.9,23.8,64,259
07-05-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,NA,NA,242,270
07-09-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.4,21.5,101,271
07-12-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.7,24,73,227
16-07-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.3,24.8,281,405
19-07-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.7,23.6,81,245
23-07-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.9,24.9,53,315
26-07-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.7,23.8,44,169
08-02-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.8,25,81,294
08-06-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.9,24.1,110,207
08-09-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.6,24.1,188,259
13-08-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.4,25,83,202
16-08-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.9,24.6,141,271
20-08-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.9,23.9,115,260
23-08-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.2,25.7,66,243
27-08-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.8,25.2,72,294
30-08-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.3,24.2,81,207
09-03-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.7,21.3,53,236
09-06-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.7,24.8,106,287
09-10-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.3,25.8,240,344
13-09-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.2,22.7,33,213
17-09-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.1,23.7,126,376
20-09-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.1,22.4,103,329
22-09-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.3,24.1,79,237
27-09-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.9,24.7,125,400
10-01-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.4,23.4,177,462
10-04-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.5,25.9,101,319
10-08-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,8.1,26,145,349
10-11-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.7,24.6,109,340
15-10-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.1,26.2,101,336
18-10-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.4,24.9,139,344
22-10-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.5,25.2,133,360
25-10-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.9,26.1,127,340
29-10-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.4,24.7,167,440
11-01-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.7,25.9,144,379
11-05-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.8,26.1,220,453
11-08-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,8.3,26.1,268,594
11-12-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.2,26.3,177,407
15-11-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.7,24.3,127,356
19-11-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6,23.6,248,491
13-12-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.4,25.2,118,404
17-12-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.3,23.2,112,362
20-12-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.2,25.2,159,417
24-12-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.9,23.9,164,421
27-12-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.7,24.7,112,350
31-12-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,8.1,25.1,152,389
01-03-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.9,25.4,158,358
01-06-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,8,24.8,102,265
01-10-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,8.1,26.4,115,371
13-01-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,8.2,26,88,329
17-01-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,8.6,25,110,299
20-01-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7,23.7,211,403
24-01-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,8.5,24.5,150,348
27-01-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,8,25.1,171,426
31-01-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.8,24.4,315,751
02-03-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.9,25.1,146,452
02-07-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.9,24.7,106,337
02-10-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,6.4,22.4,76,382
14-02-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.7,24.2,78,280
17-02-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.7,24.6,66,261
21-02-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.2,25.4,62,192
24-02-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,6.2,23.4,65,195
28-02-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,6.5,28.2,117,345
03-03-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,5.3,19.5,66,232
03-07-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.1,24.2,170,364
03-10-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,5.2,19.9,156,381
14-03-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,5,17.7,45,291
17-03-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,5.6,20.8,54,222
21-03-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,5.2,22.4,62,328
24-03-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,5.9,22,81,264
28-03-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,5.4,20.5,161,397
31-03-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,5.9,22.9,186,410
04-04-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.1,24.6,70,304
04-07-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,6.9,24.4,125,412
04-11-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,6.9,24.4,72,264
14-04-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,6.9,23.6,69,335
18-04-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,6.8,23.9,149,816
21-04-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7,23.4,77,309
25-04-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.1,23.5,110,305
28-04-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.8,25,142,372
05-02-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,6.5,23.9,57,289
05-05-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.1,23.9,60,253
05-09-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,6,22.8,93,275
05-12-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.1,24.1,139,391
16-05-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.4,25.1,150,355
19-05-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.1,25.2,157,369
23-05-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.4,25.3,76,454
26-05-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.5,25.1,103,654
30-05-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.1,25.7,91,384
06-02-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.4,24.8,61,266
06-06-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,6.7,24,96,297
06-09-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.1,25.2,149,363
13-06-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.4,25,116,362
16-06-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,5.5,24,73,537
20-06-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,5.5,22.9,45,177
23-06-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,6.3,24.7,175,670
27-06-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,5.8,25.4,117,346
30-06-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,6,22,122,333
07-04-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,5.5,24.4,52,288
07-07-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,6.2,23.8,75,393
07-11-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,6.8,23.2,69,109
14-07-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.7,25.2,35,124
18-07-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.8,25.1,115,330
21-07-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.5,24.9,110,322
24-07-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,5.1,20.2,100,305
25-07-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,6.9,24.3,53,398
28-07-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.4,25,82,319
08-01-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.6,25.7,57,289
08-04-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,NA,NA,NA,NA
08-08-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.2,25,98,303
08-11-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.6,25.7,186,445
15-08-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,5.6,21.4,67,256
18-08-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.7,26.5,69,348
22-08-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,NA,NA,NA,NA
25-08-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.3,26.2,46,206
29-08-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,6.9,23.5,123,356
09-01-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,6.8,24.4,183,406
09-05-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.1,25.1,201,463
09-08-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.1,24.8,38,457
09-12-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,5.9,22.4,31,175
15-09-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,6.9,25.2,66,278
19-09-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.5,26.3,192,427
22-09-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.2,25,168,377
26-09-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.3,26.2,115,359
29-09-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,6.3,23.5,71,313
10-03-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,6.8,23.8,53,254
10-06-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.2,25.5,106,310
10-10-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.4,26,146,383
13-10-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.4,26.3,156,373
17-10-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.7,25.8,105,348
20-10-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,6,22.6,86,305
24-10-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.8,26,157,384
27-10-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.8,26,89,441
31-10-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,6.9,24.2,127,326
11-03-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.4,25.7,147,374
11-07-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,8,26.2,188,480
11-10-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,6.9,25.5,151,537
14-11-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.1,25.1,153,342
17-11-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,6.6,23.1,180,435
12-12-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.4,26.5,114,315
15-12-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,11.3,27.6,180,376
19-12-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.2,24.3,77,196
22-12-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,6.2,23.6,94,217
26-12-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.6,25.2,99,359
29-12-2007,Rajasthan,Jodhpur,DIC,Industrial Areas,7.1,24.6,86,368
01-02-2007,Rajasthan,Jodhpur,HB,Residential and others,4.8,19,130,332
01-05-2007,Rajasthan,Jodhpur,HB,Residential and others,5,18.8,132,327
01-09-2007,Rajasthan,Jodhpur,HB,Residential and others,5.2,18.9,114,321
01-12-2007,Rajasthan,Jodhpur,HB,Residential and others,NA,NA,181,729
16-01-2007,Rajasthan,Jodhpur,HB,Residential and others,5.3,19.2,119,297
19-01-2007,Rajasthan,Jodhpur,HB,Residential and others,5.1,19.2,87,375
23-01-2007,Rajasthan,Jodhpur,HB,Residential and others,5.3,18.7,142,341
30-01-2007,Rajasthan,Jodhpur,HB,Residential and others,5.3,19.2,123,529
02-02-2007,Rajasthan,Jodhpur,HB,Residential and others,5.1,18.8,128,438
02-06-2007,Rajasthan,Jodhpur,HB,Residential and others,5.9,20.2,87,397
02-09-2007,Rajasthan,Jodhpur,HB,Residential and others,4.8,16.4,118,420
13-02-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5,18.8,123,330
16-02-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,19.4,118,372
20-02-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.2,19.5,74,263
23-02-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,4.7,18.9,93,326
26-02-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,7.4,26.5,119,413
27-02-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,4.4,17.2,89,352
03-02-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5,19.3,57,205
03-06-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.4,20.5,108,281
03-09-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,4.4,18.6,135,341
13-03-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.2,19.4,113,323
16-03-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.4,19.3,69,335
20-03-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.3,23.8,73,281
23-03-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.3,22.6,73,195
27-03-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.3,21.1,164,378
30-03-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,19.7,141,337
04-03-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5,20.4,70,441
04-06-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5,19.3,101,427
04-10-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,4.9,26.5,113,381
13-04-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,19.6,80,407
17-04-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,19.4,113,317
20-04-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,19.4,140,457
24-04-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.3,20.6,190,381
27-04-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,20,135,327
05-01-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.2,20.6,104,532
05-04-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.2,20.2,50,231
05-08-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.2,19.3,188,476
05-11-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.5,20.4,254,536
15-05-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,4.7,18.8,225,471
18-05-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,4.8,19.5,177,386
22-05-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.4,19.7,391,952
25-05-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.4,20.2,100,570
29-05-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.4,19.5,257,751
06-01-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.2,20.6,110,398
06-05-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.6,20.8,114,332
06-08-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.2,20.5,148,392
06-12-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.3,20.9,140,343
15-06-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.3,20.5,104,307
19-06-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.7,21.4,49,264
22-06-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.3,20.3,61,315
26-06-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.9,18.8,141,377
29-06-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.4,18.9,114,328
07-03-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.4,20,87,494
07-06-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.4,20.1,71,308
07-10-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5,19.4,30,147
13-07-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,20.8,60,294
17-07-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.4,20.2,119,331
20-07-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,19.6,118,350
24-07-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,20.2,100,305
27-07-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,6,20.1,106,472
31-07-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,19.7,45,211
08-03-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,4.9,19.9,68,221
08-07-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,51.9,86,295
08-10-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,20.6,113,291
14-08-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.2,20,94,341
17-08-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,19.7,59,308
21-08-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,19.9,55,218
24-08-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5,20.3,28,110
28-08-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,20.2,141,402
31-08-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,20.6,134,351
09-03-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,3.8,NA,NA,NA
09-04-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,19.5,155,540
09-07-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.2,19.5,77,483
09-11-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,4.9,19.2,32,138
14-09-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,19.8,35,161
18-09-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5,19.5,130,344
21-09-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,19.4,187,413
25-09-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,4.9,19.4,76,303
28-09-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5,19.7,60,342
10-02-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,4.9,19.8,70,254
10-05-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.2,19.7,101,348
10-09-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.3,20.3,109,322
10-12-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,19.9,120,336
16-10-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5,19.4,101,365
19-10-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,4.9,19.3,90,296
23-10-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5,20.1,163,375
26-10-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.4,20.3,124,351
30-10-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.2,20.1,122,320
11-02-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5,20.5,133,338
11-06-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.5,21.4,109,462
11-09-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,7,25.6,146,732
13-11-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.1,20.4,165,355
16-11-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,4.8,20.9,122,451
20-11-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.2,20.5,110,302
14-12-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.2,20.3,70,268
18-12-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,4.9,20.2,212,423
21-12-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5,20.1,132,243
25-12-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.3,20.6,97,385
28-12-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,5.3,20.3,128,394
30-12-2007,Rajasthan,Jodhpur,Housing Board,Residential and others,7.1,24.6,86,368
01-02-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.5,18.9,100,286
01-05-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.5,19.8,166,407
01-09-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.4,19.6,170,366
01-12-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.4,20,172,450
16-01-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.6,20,116,319
19-01-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.5,19.4,119,400
23-01-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.5,19.4,91,244
26-01-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.4,18.9,89,236
30-01-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.4,19,138,387
02-02-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,20,185,471
02-06-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.4,19.9,118,367
02-09-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5,17.7,49,281
13-02-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,19,47,291
16-02-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.5,19.5,39,261
20-02-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,19.4,158,430
23-02-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,4.6,18.3,106,381
27-02-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,4.5,17.7,152,396
03-02-2007,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,20.5,156,436
