Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
412,30-01-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,29,157,NA
412,02-03-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,37,188,NA
412,02-06-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,28,228,NA
412,02-10-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,30,192,NA
412,13-02-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,30,136,NA
412,17-02-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,30,138,NA
412,20-02-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,29,181,NA
412,24-02-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,29,129,NA
412,27-02-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,30,150,NA
412,16-10-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,34,149,NA
412,20-10-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,37,353,NA
412,23-10-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",17,39,360,NA
412,27-10-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,37,201,NA
412,30-10-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,30,146,NA
412,11-03-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,18,383,NA
412,11-10-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",11,53,184,NA
412,13-11-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,24,210,NA
412,17-11-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,39,207,NA
412,20-11-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,51,221,NA
412,24-11-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,33,219,NA
412,27-11-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,31,255,NA
412,12-01-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,22,169,NA
412,12-04-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,37,266,NA
412,12-08-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,37,248,NA
412,12-11-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,65,245,NA
412,15-12-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,17,178,NA
412,18-12-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",14,29,128,NA
412,22-12-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",17,38,243,NA
412,25-12-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",15,49,217,NA
412,29-12-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,32,171,NA
413,01-01-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,7,24,146,NA
413,01-04-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,7,30,120,NA
413,01-08-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,29,161,NA
413,01-11-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,7,30,168,NA
413,15-01-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,30,117,NA
413,18-01-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,7,30,139,NA
413,22-01-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,29,118,NA
413,25-01-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,28,77,NA
413,29-01-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,35,108,NA
413,02-01-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,26,88,NA
413,02-05-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,28,120,NA
413,02-08-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,28,127,NA
413,02-12-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,27,89,NA
413,15-02-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,29,171,NA
413,19-02-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,28,109,NA
413,22-02-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,26,146,NA
413,26-02-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,28,95,NA
413,15-10-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,5,26,106,NA
413,18-10-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,26,130,NA
413,22-10-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,5,44,232,NA
413,25-10-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,5,28,132,NA
413,29-10-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,5,30,123,NA
413,11-01-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,17,46,115,NA
413,11-05-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,5,23,97,NA
413,11-08-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,12,49,141,NA
413,11-12-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,10,21,187,NA
413,15-11-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,5,42,142,NA
413,19-11-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,5,22,165,NA
413,22-11-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,7,47,153,NA
413,26-11-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,11,47,217,NA
413,29-11-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,8,24,118,NA
413,12-03-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,9,41,248,NA
413,12-06-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,11,34,99,NA
413,12-10-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,12,27,207,NA
413,13-12-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,9,42,194,NA
413,17-12-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,9,61,160,NA
413,20-12-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,5,24,129,NA
413,24-12-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,49,165,NA
413,27-12-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,8,62,185,NA
413,31-12-2014,Rajasthan,Jodhpur,"DIC Office, Industrial Estate, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,38,212,NA
17,01-02-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,9,49,215,NA
17,01-06-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,9,53,244,NA
17,01-09-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,9,47,239,NA
17,13-01-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,9,44,297,NA
17,16-01-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,8,48,345,NA
17,20-01-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,8,41,284,NA
17,23-01-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,43,150,NA
17,27-01-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,44,221,NA
17,30-01-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,8,41,166,NA
17,02-03-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,44,155,NA
17,02-06-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,36,124,NA
17,02-10-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,9,39,135,NA
17,13-02-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,9,36,121,NA
17,17-02-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,8,37,163,NA
17,20-02-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,9,38,191,NA
17,24-02-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,37,170,NA
17,27-02-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,8,38,116,NA
17,03-03-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,8,34,163,NA
17,03-06-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,37,203,NA
17,03-10-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6,35,85,NA
17,13-03-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,8,35,135,NA
17,17-03-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,36,138,NA
17,20-03-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,37,139,NA
17,24-03-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,34,124,NA
17,27-03-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,32,168,NA
17,31-03-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,35,184,NA
17,04-03-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,38,191,NA
17,04-07-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,35,156,NA
17,04-10-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,37,169,NA
17,14-04-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,38,273,NA
17,17-04-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,35,180,NA
17,21-04-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,41,105,NA
17,24-04-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,8,40,217,NA
17,28-04-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,43,196,NA
17,05-01-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,39,175,NA
17,05-05-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,39,198,NA
17,05-08-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,37,112,NA
17,05-12-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,39,170,NA
17,15-05-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6,38,115,NA
17,19-05-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,41,180,NA
17,22-05-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6,39,173,NA
17,26-05-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6,37,203,NA
17,29-05-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6,32,211,NA
17,06-02-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,36,155,NA
17,06-05-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6,36,204,NA
17,06-09-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6,38,199,NA
17,06-12-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,38,111,NA
17,16-06-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,35,95,NA
17,19-06-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6,35,102,NA
17,23-06-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6,35,102,NA
17,26-06-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,36,101,NA
17,30-06-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,37,124,NA
17,07-03-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,35,104,NA
17,07-07-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,37,136,NA
17,07-10-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6,35,126,NA
17,14-07-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,38,96,NA
17,17-07-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,39,78,NA
17,21-07-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6,34,76,NA
17,24-07-2014,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7,37,45,NA
